ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
60779,974205,3-BR,51%-60%,25,"1,289","1,289","1,289","1,289","1,289","1,289"
60779,974205,STUDIO,51%-60%,33,736,736,736,736,736,736
60810,972899,1-BR,51%-60%,30,980,980,640,929,929,283
60810,972899,2-BR,51%-60%,32,"1,183","1,183",775,"1,121","1,121",425
60810,972899,3-BR,51%-60%,15,"1,359","1,359",888,"1,289","1,289",512
60810,972899,STUDIO,51%-60%,17,777,"1,049",505,736,736,215
61186,979998,1-BR,51%-60%,73,,,,"1,488","1,488","1,253"
61186,979998,2-BR,51%-60%,1,,,,1,1,1
61186,979998,STUDIO,51%-60%,15,,,,"1,169","1,169","1,169"
61290,981208,2-BR,51%-60%,17,,,,"1,713","1,713","1,262"
61290,981208,3-BR,51%-60%,6,,,,"2,185","2,185","1,451"
61290,981208,STUDIO,51%-60%,105,,,,"1,446","1,446",824
61297,972782,1-BR,51%-60%,40,"1,002","1,360","1,002",948,948,948
61297,972782,2-BR,51%-60%,18,"1,642","1,642","1,212","1,148","1,148","1,148"
61297,972782,3-BR,51%-60%,13,"1,888","1,888","1,391","1,317","1,317","1,317"
61297,972782,STUDIO,51%-60%,48,"1,293","1,293","1,078","1,225","1,225",748
61388,975509,1-BR,51%-60%,12,963,963,963,963,963,963
61388,975509,2-BR,51%-60%,14,"1,166","1,166","1,166","1,166","1,166","1,166"
61388,975509,3-BR,51%-60%,2,"1,339","1,339","1,339","1,339","1,339","1,339"
61388,975509,STUDIO,51%-60%,15,761,761,761,761,761,761
61405,976362,1-BR,51%-60%,13,,,,,,
61405,976362,2-BR,51%-60%,11,,,,,,
61405,976362,3-BR,51%-60%,7,,,,,,
61405,976362,STUDIO,51%-60%,7,,,,,,
61575,972764,1-BR,51%-60%,13,,,,948,948,948
61575,972764,2-BR,51%-60%,6,,,,"1,148","1,148","1,148"
61575,972764,3-BR,51%-60%,3,,,,"1,317","1,317","1,317"
61575,972764,STUDIO,51%-60%,12,,,,748,748,748
61608,985974,1-BR,51%-60%,62,"1,102","1,558","1,102","1,043","1,102","1,043"
61608,985974,2-BR,51%-60%,46,"1,789","1,789","1,332","1,332","1,332","1,262"
61608,985974,3-BR,51%-60%,24,"2,280","2,280","1,532","1,532","1,532","1,451"
61608,985974,STUDIO,51%-60%,39,871,"1,514",871,824,"1,028",824
61609,,1-BR,51%-60%,3,,,,"1,002","1,002","1,002"
61609,,2-BR,51%-60%,6,,,,"1,199","1,199","1,199"
61609,,3-BR,51%-60%,1,,,,"1,414","1,414","1,414"
61611,995887,1-BR,51%-60%,3,"1,017","1,017","1,017",963,963,963
61611,995887,2-BR,51%-60%,10,"1,230","1,230","1,230","1,166","1,166","1,166"
61611,995887,STUDIO,51%-60%,7,804,804,804,761,761,761
61611,995888,1-BR,51%-60%,22,"1,017","1,017","1,017",963,963,963
61611,995888,2-BR,51%-60%,9,"1,230","1,230","1,230","1,166","1,166","1,166"
61611,995888,3-BR,51%-60%,4,"1,413","1,413","1,413","1,339","1,339","1,339"
61611,995888,STUDIO,51%-60%,15,804,804,804,761,761,761
61611,975413,1-BR,51%-60%,11,"1,017","1,017","1,017",963,963,963
61611,975413,2-BR,51%-60%,2,"1,230","1,230","1,230","1,166","1,166","1,166"
61612,975696,1-BR,51%-60%,74,"1,117","1,117","1,117","1,058","1,058","1,058"
61612,975696,2-BR,51%-60%,19,"1,350","1,350","1,350","1,280","1,280","1,280"
61612,975696,3-BR,51%-60%,12,"1,553","1,553","1,553","1,472","1,472","1,472"
61612,975696,STUDIO,51%-60%,11,884,884,884,837,837,837
61639,88676,1-BR,51%-60%,7,,,,747,922,588
61639,88676,2-BR,51%-60%,10,,,,757,988,0
61639,88676,3-BR,51%-60%,4,,,,677.5,966,502
61639,65200,1-BR,51%-60%,1,,,,326,326,326
61639,65200,2-BR,51%-60%,14,,,,712.5,"1,100",417
61639,65200,3-BR,51%-60%,5,,,,832,985,566
61639,79796,1-BR,51%-60%,10,,,,489.5,917,255
61639,79796,2-BR,51%-60%,22,,,,715.5,"1,122",228
61639,79796,3-BR,51%-60%,10,,,,775,965,738
61639,79749,1-BR,51%-60%,4,,,,679,942,176
61639,79749,2-BR,51%-60%,15,,,,743,909,420
61639,79749,3-BR,51%-60%,5,,,,775,808,475
61641,307960,2-BR,51%-60%,14,,,,,,
61641,307963,2-BR,51%-60%,14,,,,,,
61641,327778,1-BR,51%-60%,4,,,,,,
61641,327778,2-BR,51%-60%,5,,,,,,
61641,327778,3-BR,51%-60%,3,,,,,,
61641,307953,2-BR,51%-60%,14,,,,,,
61641,304940,2-BR,51%-60%,17,,,,,,
61641,304940,3-BR,51%-60%,6,,,,,,
61641,304943,1-BR,51%-60%,2,,,,,,
61641,304943,2-BR,51%-60%,19,,,,,,
61678,981992,1-BR,51%-60%,10,,,,,,
61678,981992,2-BR,51%-60%,3,,,,,,
61678,981992,3-BR,51%-60%,4,,,,,,
61678,981992,STUDIO,51%-60%,7,,,,,,
61728,975686,STUDIO,51%-60%,42,,,,736,736,736
61842,976583,1-BR,51%-60%,91,,,,"1,375","1,375","1,375"
61842,976583,2-BR,51%-60%,1,,,,"1,375","1,375","1,375"
61842,976583,STUDIO,51%-60%,54,,,,"1,281","1,281","1,281"
61903,992044,1-BR,51%-60%,3,,,,,,
61903,992044,2-BR,51%-60%,3,,,,,,
61903,992044,STUDIO,51%-60%,6,,,,,,
62039,120780,1-BR,51%-60%,11,,,,861,861,861
62039,120780,2-BR,51%-60%,39,,,,"1,042","1,042","1,042"
62039,120780,STUDIO,51%-60%,29,,,,801,801,801
62109,987706,1-BR,51%-60%,14,,,,,,
62109,987706,2-BR,51%-60%,8,,,,,,
62109,987706,3-BR,51%-60%,6,,,,,,
62109,987706,STUDIO,51%-60%,9,,,,,,
62159,36261,STUDIO,51%-60%,121,,,,"1,200","1,249","1,118"
62203,973532,1-BR,51%-60%,5,,,,"1,020","1,020","1,020"
62203,973532,2-BR,51%-60%,10,,,,"1,224","1,224","1,224"
62203,973532,3-BR,51%-60%,5,,,,"1,414","1,414","1,414"
62203,973532,STUDIO,51%-60%,37,,,,"1,352","1,352",816
62211,974227,1-BR,51%-60%,7,"1,017","1,017","1,017",963,963,963
62211,974227,2-BR,51%-60%,5,"1,230","1,230","1,230","1,166","1,166","1,166"
62211,974227,STUDIO,51%-60%,16,"1,352","1,352",804,866,866,761
62211,974228,1-BR,51%-60%,10,"1,017","1,230","1,017",963,"1,166",963
62211,974228,2-BR,51%-60%,4,"1,230","1,230","1,230","1,166","1,166","1,166"
62211,974228,STUDIO,51%-60%,22,"1,352","1,352",801,866,866,761
62227,977442,1-BR,51%-60%,38,"1,419","1,419",963,"1,009","1,009",963
62227,977442,2-BR,51%-60%,34,"1,637","1,637","1,166","1,202","1,202","1,166"
62227,977442,3-BR,51%-60%,19,"2,102","2,102","2,102","1,403","1,403","1,403"
62227,977442,STUDIO,51%-60%,7,761,"1,352",761,761,812,761
62289,976044,STUDIO,51%-60%,17,,,,,,
62299,985940,1-BR,51%-60%,29,,,,,,
62299,985940,2-BR,51%-60%,33,,,,,,
62299,985940,3-BR,51%-60%,4,,,,,,
62299,985940,STUDIO,51%-60%,84,,,,,,
63014,975336,1-BR,51%-60%,5,"1,020","1,020","1,020","1,020","1,020","1,020"
63014,975336,2-BR,51%-60%,6,"1,224","1,224","1,224","1,224","1,224","1,224"
63014,975336,3-BR,51%-60%,2,"1,414","1,414","1,414","1,414","1,414","1,414"
63014,975336,STUDIO,51%-60%,2,816,816,816,816,816,816
63036,983224,1-BR,51%-60%,3,,,,,,
63036,983224,2-BR,51%-60%,11,,,,,,
63036,983224,STUDIO,51%-60%,46,,,,,,
63122,974443,1-BR,51%-60%,23,,,,,,
63122,974443,STUDIO,51%-60%,98,,,,,,
63151,988458,1-BR,51%-60%,27,,,,,,
63151,988458,2-BR,51%-60%,23,,,,,,
63151,988458,3-BR,51%-60%,12,,,,,,
63151,988458,STUDIO,51%-60%,12,,,,,,
63289,976532,1-BR,51%-60%,199,,,,"1,503","1,503","1,503"
63345,979242,1-BR,51%-60%,50,963,"1,017",963,963,"1,017",963
63345,979242,2-BR,51%-60%,16,"1,166","1,166","1,166","1,166","1,166","1,166"
63345,979242,3-BR,51%-60%,17,"1,339","1,339","1,339","1,339","1,339","1,339"
63345,979242,STUDIO,51%-60%,30,761,947,761,761,947,761
63367,982777,1-BR,51%-60%,9,,,,"1,043","1,043","1,043"
63367,982777,2-BR,51%-60%,13,,,,"1,262","1,262","1,262"
63367,982777,3-BR,51%-60%,3,,,,"1,451","1,451","1,451"
63367,982777,STUDIO,51%-60%,57,,,,"1,446","1,446",824
63751,927005,1-BR,51%-60%,21,,,,,,
63751,927005,2-BR,51%-60%,12,,,,,,
63751,927005,3-BR,51%-60%,8,,,,,,
63751,927005,STUDIO,51%-60%,4,,,,,,
63760,977463,1-BR,51%-60%,7,"1,017","1,017","1,017",963,963,963
63760,977463,2-BR,51%-60%,10,"1,230","1,230","1,230","1,166","1,166","1,166"
63760,977463,STUDIO,51%-60%,12,804,804,804,761,761,761
63769,976030,1-BR,51%-60%,23,"1,117","1,117","1,117","1,058","1,058","1,058"
63769,976030,2-BR,51%-60%,21,"1,731","1,731","1,350","1,280","1,280","1,280"
63769,976030,3-BR,51%-60%,12,"2,206","2,206","1,553","1,472","1,472","1,472"
63769,976030,STUDIO,51%-60%,25,884,"1,553",884,837,"1,472",837
63771,984735,1-BR,51%-60%,6,,,,,,
63771,984735,2-BR,51%-60%,5,,,,,,
63771,984735,3-BR,51%-60%,7,,,,,,
63775,957258,1-BR,51%-60%,18,"1,017","1,017","1,017",963,963,963
63775,957258,2-BR,51%-60%,10,"1,230","1,230","1,230","1,166","1,166","1,166"
63775,957258,3-BR,51%-60%,4,"1,413","1,413","1,165","1,339","1,339","1,091"
63775,957258,STUDIO,51%-60%,6,804,804,804,761,761,761
63800,983972,2-BR,51%-60%,30,,,,,,
63800,983972,STUDIO,51%-60%,84,,,,,,
63880,984611,1-BR,51%-60%,7,,,,"1,058","1,058","1,058"
63880,984611,2-BR,51%-60%,4,,,,"1,280","1,280","1,280"
63880,984611,3-BR,51%-60%,3,,,,"1,472","1,472","1,472"
63941,5713,1-BR,51%-60%,154,"3,990","3,990","3,990","1,995","1,995","1,995"
63941,5713,2-BR,51%-60%,29,"5,040","5,040","5,040","2,520","2,520","2,520"
64027,988996,1-BR,51%-60%,14,"1,926","1,926","1,926","1,233","1,401","1,065"
64027,988996,2-BR,51%-60%,20,"2,323","2,323","2,323","1,624","1,624","1,290"
64027,988996,3-BR,51%-60%,15,"2,676","2,676","2,676","2,088","2,088","1,482"
64027,988996,STUDIO,51%-60%,11,"1,532","1,532","1,532",843,"1,337",843
64027,990498,1-BR,51%-60%,6,"1,926","1,926","1,926","1,065","1,290","1,065"
64027,990498,2-BR,51%-60%,3,"2,323","2,323","2,323","1,290","1,290","1,290"
64027,990498,STUDIO,51%-60%,3,"1,532","1,532","1,532",843,843,843
64399,806980,1-BR,51%-60%,14,,,,"1,561","1,561",705
64399,806980,2-BR,51%-60%,16,,,,"1,093","1,801",877
64399,806980,3-BR,51%-60%,5,,,,"1,622","2,312","1,288"
64399,113491,1-BR,51%-60%,7,,,,"1,561","1,801",748
64399,113491,2-BR,51%-60%,23,,,,"1,125","1,801",879
64399,113491,3-BR,51%-60%,13,,,,"1,289","2,312","1,211"
64406,989393,1-BR,51%-60%,12,,,,,,
64406,989393,2-BR,51%-60%,5,,,,,,
64406,989393,3-BR,51%-60%,3,,,,,,
64406,989393,STUDIO,51%-60%,6,,,,,,
64492,874245,1-BR,51%-60%,28,,,,,,
65205,983973,1-BR,51%-60%,4,,,,,,
65205,983973,2-BR,51%-60%,19,,,,,,
65205,983973,3-BR,51%-60%,8,,,,,,
65205,983973,STUDIO,51%-60%,36,,,,,,
65210,37267,STUDIO,51%-60%,97,,,,,,
65213,977584,1-BR,51%-60%,56,,,,,,
65213,977584,2-BR,51%-60%,22,,,,,,
65213,977584,3-BR,51%-60%,17,,,,,,
65213,977584,STUDIO,51%-60%,29,,,,,,
65280,27617,1-BR,51%-60%,9,"1,689","1,689","1,689",,,
65280,27617,2-BR,51%-60%,2,"2,036","2,036","2,036",,,
65280,27617,3-BR,51%-60%,1,"2,346","2,346","2,346",,,
65280,27617,STUDIO,51%-60%,4,"1,340","1,340","1,340",,,
65291,988140,1-BR,51%-60%,4,,,,,,
65291,988140,STUDIO,51%-60%,2,,,,,,
65291,988250,1-BR,51%-60%,10,,,,,,
65291,988250,2-BR,51%-60%,4,,,,,,
65291,988250,3-BR,51%-60%,2,,,,,,
65291,988250,STUDIO,51%-60%,3,,,,,,
65357,94338,2-BR,51%-60%,3,,,,"1,183","1,196","1,130"
65357,74905,1-BR,51%-60%,1,,,,993,993,993
65357,59142,1-BR,51%-60%,10,,,,"1,059","1,213",960
65357,59142,2-BR,51%-60%,4,,,,"1,183.5","1,244","1,136"
65357,115684,1-BR,51%-60%,1,,,,"1,025","1,025","1,025"
65357,115684,3-BR,51%-60%,1,,,,"1,276","1,276","1,276"
65357,59140,1-BR,51%-60%,10,,,,"1,016.5","1,672",947
65357,59140,2-BR,51%-60%,5,,,,"1,197","1,232","1,116"
65357,59140,3-BR,51%-60%,2,,,,"1,450","1,461","1,439"
65357,115683,1-BR,51%-60%,1,,,,980,980,980
65357,115683,2-BR,51%-60%,1,,,,"1,123","1,123","1,123"
65357,115683,3-BR,51%-60%,1,,,,"1,286","1,286","1,286"
65357,97492,1-BR,51%-60%,9,,,,926,"1,017",882
65357,97492,2-BR,51%-60%,3,,,,"1,109","1,123","1,091"
65357,97492,STUDIO,51%-60%,1,,,,913,913,913
65357,97493,2-BR,51%-60%,3,,,,"1,119","1,183","1,021"
65357,97493,3-BR,51%-60%,2,,,,"1,206","1,221","1,191"
65378,40621,2-BR,51%-60%,8,,,,882.5,"1,000",761
65378,40621,3-BR,51%-60%,1,,,,950,950,950
65378,41290,1-BR,51%-60%,3,,,,714,800,490
65378,42315,2-BR,51%-60%,5,,,,"1,138","1,381",720
65378,42317,1-BR,51%-60%,1,,,,707,707,707
65378,42317,2-BR,51%-60%,4,,,,"1,102","1,381",715
65378,42319,1-BR,51%-60%,7,,,,888,"1,141",590
65378,42319,3-BR,51%-60%,1,,,,928,928,928
65378,42319,STUDIO,51%-60%,2,,,,701.5,722,681
65378,42316,2-BR,51%-60%,4,,,,880.5,"1,020",762
65378,41285,1-BR,51%-60%,6,,,,,,
65378,41285,2-BR,51%-60%,6,,,,,,
65378,3644,1-BR,51%-60%,3,,,,585,671,568
65378,3644,2-BR,51%-60%,3,,,,894,"1,381",710
65378,3644,3-BR,51%-60%,2,,,,741.5,752,731
65378,3644,STUDIO,51%-60%,1,,,,725,725,725
65378,3645,2-BR,51%-60%,5,,,,725,"1,381",706
65378,3642,2-BR,51%-60%,3,,,,717,"1,381",717
65378,3642,3-BR,51%-60%,4,,,,899.5,"1,588",669
65378,41286,2-BR,51%-60%,2,,,,922,"1,049",795
65378,4077,1-BR,51%-60%,2,,,,537.5,558,517
65378,4077,2-BR,51%-60%,6,,,,789,827,776
65378,3648,2-BR,51%-60%,1,,,,428,428,428
65378,3648,3-BR,51%-60%,1,,,,515,515,515
65378,3648,STUDIO,51%-60%,1,,,,648,648,648
65378,40624,1-BR,51%-60%,1,,,,928,928,928
65378,40624,2-BR,51%-60%,5,,,,762,774,715
65378,40623,1-BR,51%-60%,4,,,,796,927,511
65378,40623,3-BR,51%-60%,1,,,,865,865,865
65378,3641,1-BR,51%-60%,1,,,,723,723,723
65378,3641,2-BR,51%-60%,2,,,,669,694,644
65378,3641,3-BR,51%-60%,4,,,,796,"1,588",742
65523,42263,1-BR,51%-60%,4,,,,,,
65523,42263,2-BR,51%-60%,15,,,,,,
65543,978829,1-BR,51%-60%,18,,,,"1,509","1,509","1,509"
65543,978829,STUDIO,51%-60%,46,,,,"1,407","1,407","1,407"
65599,77389,1-BR,51%-60%,4,,,,978.5,"1,018",943
65599,77389,2-BR,51%-60%,3,,,,"1,223","1,232","1,192"
65599,77389,STUDIO,51%-60%,3,,,,917,"1,000",893
65730,97435,STUDIO,51%-60%,1,969,969,969,989,989,989
65730,60470,2-BR,51%-60%,1,"1,277","1,277","1,277","1,293","1,293","1,293"
65730,60470,3-BR,51%-60%,1,"1,425","1,425","1,425","1,493","1,493","1,493"
65730,119101,1-BR,51%-60%,2,"1,040.5","1,055","1,026","1,061","1,076","1,046"
65730,119101,STUDIO,51%-60%,1,970,970,970,970,970,970
65730,97431,1-BR,51%-60%,2,"1,064","1,080","1,048","1,190.5","1,281","1,100"
66105,988925,1-BR,51%-60%,31,"1,599","1,599","1,599","1,599","1,599","1,599"
66105,988925,STUDIO,51%-60%,117,"1,559","1,559",939,"1,559","1,559",939
66144,57063,3-BR,51%-60%,4,,,,,,
66144,57062,3-BR,51%-60%,5,,,,,,
66144,74463,1-BR,51%-60%,3,,,,,,
66144,74463,2-BR,51%-60%,5,,,,,,
66144,66001,2-BR,51%-60%,1,,,,,,
66144,66001,3-BR,51%-60%,5,,,,,,
66144,74464,1-BR,51%-60%,1,,,,,,
66144,74464,2-BR,51%-60%,3,,,,,,
66144,74464,3-BR,51%-60%,1,,,,,,
66144,57059,1-BR,51%-60%,2,,,,,,
66144,57059,2-BR,51%-60%,8,,,,,,
66144,57059,3-BR,51%-60%,5,,,,,,
66145,49240,1-BR,51%-60%,1,,,,,,
66145,49240,2-BR,51%-60%,4,,,,,,
66145,116556,1-BR,51%-60%,1,,,,,,
66145,116556,2-BR,51%-60%,8,,,,,,
66145,116556,3-BR,51%-60%,7,,,,,,
66145,122024,1-BR,51%-60%,10,,,,,,
66145,122024,2-BR,51%-60%,9,,,,,,
66145,122024,3-BR,51%-60%,2,,,,,,
66145,122024,4-BR,51%-60%,3,,,,,,
66145,122023,2-BR,51%-60%,3,,,,,,
66145,122023,3-BR,51%-60%,4,,,,,,
66145,116555,2-BR,51%-60%,17,,,,,,
66145,116555,3-BR,51%-60%,3,,,,,,
66565,234969,1-BR,51%-60%,1,,,,,,
66565,234969,2-BR,51%-60%,1,,,,,,
66565,207556,2-BR,51%-60%,2,,,,,,
66565,234962,1-BR,51%-60%,1,,,,,,
66644,985451,1-BR,51%-60%,8,"1,125","1,125","1,125","1,065","1,065",865
66644,985451,2-BR,51%-60%,2,"1,362","1,362","1,362","1,290","1,290","1,290"
66644,985451,3-BR,51%-60%,3,"1,566","1,566","1,566","1,482","1,760","1,482"
66644,985451,STUDIO,51%-60%,1,,,,,,
66651,986550,1-BR,51%-60%,71,,,,,,
66651,986550,STUDIO,51%-60%,88,,,,,,
66670,334948,1-BR,51%-60%,1,,,,,,
66670,334948,3-BR,51%-60%,1,,,,,,
66670,305434,1-BR,51%-60%,1,,,,,,
66670,304382,1-BR,51%-60%,2,,,,,,
66670,304358,1-BR,51%-60%,1,,,,,,
66670,299516,1-BR,51%-60%,3,,,,,,
66670,299516,2-BR,51%-60%,1,,,,,,
66670,381568,1-BR,51%-60%,1,,,,,,
66670,381568,2-BR,51%-60%,1,,,,,,
66670,232324,2-BR,51%-60%,1,,,,,,
66670,304315,1-BR,51%-60%,2,,,,,,
66670,304362,1-BR,51%-60%,1,,,,,,
66670,319272,2-BR,51%-60%,3,,,,,,
66670,330794,2-BR,51%-60%,8,,,,,,
66670,381608,2-BR,51%-60%,1,,,,,,
66670,332710,2-BR,51%-60%,3,,,,,,
66670,357698,2-BR,51%-60%,2,,,,,,
66670,330393,2-BR,51%-60%,2,,,,,,
66670,316728,4-BR,51%-60%,1,,,,,,
66670,305955,1-BR,51%-60%,1,,,,,,
66670,305679,2-BR,51%-60%,1,,,,,,
66670,205471,1-BR,51%-60%,1,,,,,,
66670,205471,2-BR,51%-60%,1,,,,,,
66670,381637,3-BR,51%-60%,3,,,,,,
66670,325079,3-BR,51%-60%,2,,,,,,
66670,373163,1-BR,51%-60%,2,,,,,,
66670,311117,3-BR,51%-60%,2,,,,,,
66670,317155,2-BR,51%-60%,2,,,,,,
66670,317155,3-BR,51%-60%,4,,,,,,
66670,346832,1-BR,51%-60%,2,,,,,,
66670,346832,2-BR,51%-60%,3,,,,,,
66670,313888,1-BR,51%-60%,2,,,,,,
66670,305684,3-BR,51%-60%,1,,,,,,
66670,185649,1-BR,51%-60%,1,,,,,,
66670,185649,2-BR,51%-60%,3,,,,,,
66670,219614,STUDIO,51%-60%,1,,,,,,
66670,297291,2-BR,51%-60%,1,,,,,,
66670,185651,STUDIO,51%-60%,1,,,,,,
66670,344472,STUDIO,51%-60%,1,,,,,,
66670,316922,3-BR,51%-60%,1,,,,,,
66670,381700,1-BR,51%-60%,1,,,,,,
66670,329819,2-BR,51%-60%,1,,,,,,
66670,299448,2-BR,51%-60%,1,,,,,,
66670,316843,2-BR,51%-60%,1,,,,,,
66670,362766,2-BR,51%-60%,1,,,,,,
66670,346836,2-BR,51%-60%,2,,,,,,
66670,205561,1-BR,51%-60%,1,,,,,,
66670,389105,STUDIO,51%-60%,1,,,,,,
66670,316920,2-BR,51%-60%,1,,,,,,
66670,316920,3-BR,51%-60%,2,,,,,,
66670,317236,1-BR,51%-60%,1,,,,,,
66670,219550,STUDIO,51%-60%,1,,,,,,
66670,305733,1-BR,51%-60%,1,,,,,,
66670,381698,3-BR,51%-60%,1,,,,,,
66670,297646,1-BR,51%-60%,1,,,,,,
66670,297646,2-BR,51%-60%,1,,,,,,
66670,346837,2-BR,51%-60%,3,,,,,,
66769,984712,1-BR,51%-60%,37,"1,058","1,280",837,,,
66769,984712,2-BR,51%-60%,22,"1,280","1,280","1,280",,,
66769,984712,3-BR,51%-60%,7,"1,472","1,472","1,472",,,
66769,984712,STUDIO,51%-60%,15,837,837,837,,,
66858,982995,1-BR,51%-60%,38,,,,,,
66858,982995,2-BR,51%-60%,17,,,,,,
66858,982995,3-BR,51%-60%,5,,,,,,
66858,982995,STUDIO,51%-60%,27,,,,,,
66982,99126,1-BR,51%-60%,1,"1,047","1,047","1,047","1,047","1,047","1,047"
66982,99126,2-BR,51%-60%,1,969,969,969,969,969,969
66982,79310,1-BR,51%-60%,1,,,,,,
66982,99125,3-BR,51%-60%,1,"1,305","1,305","1,305","1,305","1,305","1,305"
66982,120955,3-BR,51%-60%,1,"1,358","1,358","1,358",,,
66982,99135,3-BR,51%-60%,1,"1,403","1,403","1,403","1,403","1,403","1,403"
66982,79317,2-BR,51%-60%,1,"1,290","1,290","1,290","1,290","1,290","1,290"
67079,952514,1-BR,51%-60%,25,851,851,693,851,851,693
67079,952514,2-BR,51%-60%,17,"1,031","1,031","1,031","1,031","1,031","1,031"
67129,986549,1-BR,51%-60%,1,,,,,,
67287,986252,1-BR,51%-60%,18,,,,,,
67287,986252,2-BR,51%-60%,38,,,,,,
67287,986252,3-BR,51%-60%,5,,,,,,
67459,64494,1-BR,51%-60%,1,,,,,,
67459,64494,2-BR,51%-60%,11,,,,,,
67459,64494,3-BR,51%-60%,9,,,,,,
67459,64496,1-BR,51%-60%,1,,,,,,
67459,64496,2-BR,51%-60%,11,,,,,,
67459,64496,3-BR,51%-60%,9,,,,,,
67523,989049,1-BR,51%-60%,2,"1,919","1,919","1,919","1,065","1,065","1,065"
67523,989049,2-BR,51%-60%,32,"2,197","2,197","1,831","1,624","1,624","1,290"
67523,989049,3-BR,51%-60%,1,"2,789","2,789","2,789","1,482","1,482","1,482"
67523,989049,4-BR,51%-60%,1,"2,970","2,970","2,970","1,658","1,658","1,658"
67523,989049,STUDIO,51%-60%,63,"1,870","1,870","1,559","1,337","1,337",843
67636,9438,1-BR,51%-60%,13,"1,814","2,179","1,361","1,317","1,579",780
67636,9438,2-BR,51%-60%,87,"1,695","3,088","1,521","1,120","1,968",746
67636,9438,3-BR,51%-60%,20,"2,307","2,922","1,996","1,436","2,309","1,056"
68211,989031,1-BR,51%-60%,20,,,,,,
68211,989031,2-BR,51%-60%,41,,,,,,
68211,989031,STUDIO,51%-60%,20,,,,,,
44249,927160,1-BR,51%-60%,6,906,"1,058",900,868,900,862
44249,927160,2-BR,51%-60%,10,"1,086","1,278","1,086","1,044","1,118","1,044"
44258,928028,2-BR,51%-60%,3,"1,058","1,069","1,042","1,058","1,069","1,042"
44258,969720,1-BR,51%-60%,5,882,"1,208",878,882,882,878
44258,969720,2-BR,51%-60%,2,"1,075.5","1,082","1,069","1,075.5","1,082","1,069"
44258,927117,1-BR,51%-60%,2,874.5,882,867,874.5,882,867
44258,927117,2-BR,51%-60%,2,"1,055.5","1,069","1,042","1,055.5","1,069","1,042"
44258,928029,1-BR,51%-60%,3,882,882,861,882,882,860
44258,928029,2-BR,51%-60%,2,"1,084.5","1,100","1,069","1,084.5","1,100","1,069"
44281,980874,1-BR,51%-60%,12,"1,128.5","1,252",868,"1,162","1,962",868
44281,980874,2-BR,51%-60%,15,"1,296","1,498","1,025","1,051","1,462","1,025"
44281,980874,3-BR,51%-60%,3,"1,182","1,852","1,182","1,182","1,852","1,182"
44281,981192,1-BR,51%-60%,12,"1,106.5","1,250",868,"1,101","1,250",868
44281,981192,2-BR,51%-60%,15,"1,300","1,476","1,040","1,051","1,476","1,040"
44281,981192,3-BR,51%-60%,4,"1,212","1,898","1,212","1,212","1,898","1,212"
44319,955283,1-BR,51%-60%,4,917,931,917,868,881,868
44319,955283,2-BR,51%-60%,8,"1,109","1,328","1,109","1,051","1,328","1,051"
44319,955283,3-BR,51%-60%,2,"1,278","1,278","1,278","1,212","1,212","1,212"
44319,927209,1-BR,51%-60%,2,916.5,920,913,867,870,864
44319,927209,2-BR,51%-60%,7,"1,104","1,112","1,104","1,046","1,053","1,046"
44319,955280,1-BR,51%-60%,8,"1,005","1,029",995,952,"1,029",943
44319,955280,2-BR,51%-60%,5,"1,213","1,328","1,201","1,149","1,328","1,138"
44319,955279,1-BR,51%-60%,5,913,929,913,864,879,864
44348,950310,3-BR,51%-60%,8,"1,295","1,298","1,282","1,226","1,229","1,214"
44353,926997,2-BR,51%-60%,8,"1,845","1,845","1,800","1,109","1,109","1,082"
44357,958188,1-BR,51%-60%,25,931,"1,174",931,931,"1,174",931
44357,958188,2-BR,51%-60%,57,"1,123","1,481","1,123","1,123","1,481","1,123"
44357,958188,3-BR,51%-60%,1,"1,292","1,292","1,292","1,292","1,292","1,292"
44357,958188,STUDIO,51%-60%,23,867,"1,076",867,867,"1,076",867
44362,947316,1-BR,51%-60%,41,"1,108","1,239","1,081",900,"1,239",878
44362,947316,2-BR,51%-60%,66,"1,324","1,486","1,266","1,089","1,478",0
44362,947316,3-BR,51%-60%,2,"1,702","1,702","1,702","1,250","1,250","1,250"
44362,947316,STUDIO,51%-60%,25,"1,061","1,373","1,028","1,035","2,315",811
44369,927815,1-BR,51%-60%,3,882,882,852,882,882,844
44369,927815,2-BR,51%-60%,6,"1,059.5","1,069","1,042","1,059.5","1,069","1,042"
44369,927815,STUDIO,51%-60%,3,882,"1,016",882,882,"1,016",882
44369,976936,2-BR,51%-60%,8,"1,065","1,077","1,035","1,065","1,077","1,035"
44369,943963,1-BR,51%-60%,3,882,"1,036",876,882,"1,017",876
44369,943963,2-BR,51%-60%,3,"1,069","1,381","1,069","1,069","1,364","1,042"
44865,969852,STUDIO,51%-60%,25,,,,735,748,724
45223,,1-BR,51%-60%,6,"1,462.5","1,468","1,457",283,489,283
45223,,2-BR,51%-60%,12,"1,749","1,762","1,736",493,"1,582",250
45303,949086,1-BR,51%-60%,57,"1,509","2,210","1,383",959,"1,526",197
45303,949086,2-BR,51%-60%,50,"1,678","2,357","1,545","1,157.5","1,876",996
